"","sub","consistency","rotation","imgID","imagename","correct","response_time"
"1414",2,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1703
"1415",2,"con","canon",108,"108_MP3player",1,674
"1416",2,"con","noncanon",96,"096_Auto_Oldtimer",1,475
"1417",2,"con","canon",106,"106_Hydrant",1,439
"1418",2,"incon","canon",52,"052_Regal_Metallregal",1,719
"1419",2,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,529
"1420",2,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",1,605
"1421",2,"con","canon",81,"081_Uhr_Digitaluhr",1,685
"1422",2,"incon","canon",17,"017_Computer_PC",0,664
"1423",2,"con","noncanon",5,"005_Bett_Doppelbett",1,829
"1424",2,"con","noncanon",23,"023_Glas_Sektglas",1,674
"1425",2,"con","canon",77,"077_Tisch_Rundtisch",1,549
"1426",2,"con","canon",63,"063_Sofa_Ecksofa",1,443
"1427",2,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,636
"1428",2,"incon","noncanon",48,"048_Nuss_Mandel",1,499
"1429",2,"incon","noncanon",102,"102_Bett_Kinderbett",1,536
"1430",2,"incon","canon",104,"104_Fahrradstaender",1,826
"1431",2,"con","noncanon",86,"086_Auto_Polizeiauto",1,913
"1432",2,"incon","noncanon",18,"018_Computer_Tablet",0,868
"1433",2,"incon","canon",72,"072_Sessel_Ledersessel",1,540
"1434",2,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1056
"1435",20,"incon","noncanon",13,"013_Blume_Rosen",1,1340
"1436",20,"con","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,512
"1437",20,"con","canon",78,"078_Tisch_Sofatisch",1,541
"1438",20,"con","canon",40,"040_Lampe_Deckenlampe",1,515
"1439",20,"incon","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,511
"1440",20,"incon","canon",25,"025_Glas_Weinglas",1,487
"1441",20,"con","noncanon",109,"109_Router",1,335
"1442",20,"incon","canon",53,"053_Regal_Wandregal",1,515
"1443",20,"con","noncanon",103,"103_Zahnbuerste",1,377
"1444",20,"con","canon",93,"093_Boot_Kanu",0,335
"1445",20,"incon","canon",79,"079_Tisch_Schreibtisch",1,503
"1446",20,"con","noncanon",84,"084_Ventilator_Tischventilator",1,439
"1447",20,"incon","noncanon",37,"037_Mixer_Standmixer",0,564
"1448",20,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",1,786
"1449",20,"incon","noncanon",14,"014_Blume_Sonnenblume",1,587
"1450",20,"con","canon",64,"064_Sofa_Ledersofa",1,433
"1451",20,"con","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,311
"1452",20,"incon","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,358
"1453",20,"con","canon",73,"073_Telefon_Schnurtelefon",1,325
"1454",20,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,328
"1455",20,"incon","canon",69,"069_Stuhl_Rollstuhl",1,372
"1456",20,"incon","noncanon",92,"092_Boot_Ruderboot",1,761
"1457",20,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",0,560
"1458",20,"con","noncanon",70,"070_Stuhl_Schalenstuhl",1,476
"1459",20,"con","canon",23,"023_Glas_Sektglas",1,327
"1460",20,"incon","canon",3,"003_Baum_Tanne",1,364
"1461",20,"con","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,417
"1462",20,"con","canon",45,"045_Lampe_Wandlampe",1,386
"1463",20,"incon","noncanon",105,"105_Geschenk",1,438
"1464",20,"incon","canon",18,"018_Computer_Tablet",1,343
"1465",20,"con","noncanon",62,"062_Sofa_Dreiersofa",1,364
"1466",20,"incon","canon",16,"016_Computer_Laptop",1,398
"1467",20,"con","noncanon",98,"098_Auto_Van",1,429
"1468",20,"con","noncanon",82,"082_Schaukelpferd",1,764
"1469",20,"con","noncanon",65,"065_Sofa_Zweiersofa",1,359
"1470",20,"incon","canon",55,"055_Schrank_Kleiderschrank",1,534
"1471",20,"con","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,343
"1472",20,"con","canon",94,"094_Boot_Segelschiff",1,379
"1473",20,"incon","canon",76,"076_Tisch_Holztisch",1,357
"1474",20,"con","canon",30,"030_Wippe",0,966
"1475",20,"incon","noncanon",118,"118_Pilz_Champignon",1,418
"1476",20,"incon","noncanon",87,"087_Auto_Panzer",1,298
"1477",20,"incon","noncanon",81,"081_Uhr_Digitaluhr",0,463
"1478",20,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",1,371
"1479",20,"con","noncanon",19,"019_Drucker_Heimdrucker",0,709
"1480",20,"con","noncanon",112,"112_Wanne_Badewanne",1,1202
"1481",20,"con","noncanon",85,"085_Auto_Pickuptruck",1,373
"1482",20,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,716
"1483",20,"incon","noncanon",60,"060_Sitzbank_Schaukelbank",1,375
"1484",20,"incon","canon",72,"072_Sessel_Ledersessel",1,359
"1485",20,"con","canon",106,"106_Hydrant",1,359
"1486",20,"incon","canon",34,"034_Korb_Waeschekorb",1,819
"1487",20,"con","canon",1,"001_Baum_Bonsai",1,249
"1488",20,"con","canon",113,"113_Brezel",1,306
"1489",20,"incon","canon",11,"011_Blume_Kaktus",1,462
"1490",20,"incon","canon",2,"002_Baum_Palme",1,346
"1491",20,"con","canon",107,"107_Kranz_Adventskranz",1,903
"1492",20,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,373
"1493",20,"incon","noncanon",56,"056_Seife_Fluessigseife",0,537
"1494",20,"incon","noncanon",75,"075_Tisch_Etagentisch",0,442
"1495",20,"incon","canon",5,"005_Bett_Doppelbett",1,504
"1496",20,"con","noncanon",61,"061_Sitzbank_Baumbank",1,744
"1497",20,"con","noncanon",31,"031_Muelltonne",1,363
"1498",20,"con","canon",7,"007_Bett_Krankenhausbett",1,680
"1499",20,"incon","canon",44,"044_Lampe_Tischleuchte",1,352
"1500",20,"incon","noncanon",8,"008_Bildschirm_Desktop",0,1241
"1501",20,"con","canon",26,"026_Kamera_Digitalkamera",0,680
"1502",20,"incon","noncanon",52,"052_Regal_Metallregal",1,429
"1503",20,"con","noncanon",108,"108_MP3player",1,1107
"1504",20,"con","canon",36,"036_Roller",1,491
"1505",20,"con","noncanon",63,"063_Sofa_Ecksofa",1,617
"1506",20,"incon","noncanon",29,"029_Klavier_Fluegel",1,434
"1507",20,"incon","noncanon",12,"012_Blume_Orchidee",1,404
"1508",20,"con","noncanon",111,"111_Wagen_Einkaufswagen",1,263
"1509",20,"incon","noncanon",86,"086_Auto_Polizeiauto",1,419
"1510",20,"incon","noncanon",120,"120_Knoblauch",1,263
"1511",20,"con","noncanon",46,"046_Besteck_Messer",1,924
"1512",20,"incon","canon",100,"100_Besteck_Loeffel",1,608
"1513",20,"incon","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,712
"1514",20,"con","noncanon",66,"066_Stuhl_Barstuhl",1,1208
"1515",20,"con","canon",35,"035_Kaffeemaschine_Espressomaschine",1,352
"1516",20,"con","canon",88,"088_Flugzeug_Kampfflieger",1,337
"1517",20,"con","canon",115,"115_Kaefig_Vogelkaefig",1,1092
"1518",20,"con","canon",49,"049_Nuss_Pistazie",1,396
"1519",20,"incon","canon",114,"114_Brokkoli",1,303
"1520",20,"con","canon",77,"077_Tisch_Rundtisch",1,360
"1521",20,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,359
"1522",20,"con","noncanon",89,"089_Eimer_Muelleimer",1,641
"1523",20,"con","canon",68,"068_Stuhl_Holzstuhl",1,314
"1524",20,"incon","canon",97,"097_Besteck_Gabel",1,378
"1525",20,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,387
"1526",20,"con","canon",48,"048_Nuss_Mandel",1,346
"1527",20,"con","canon",43,"043_Lampe_Strassenlaterne",1,315
"1528",20,"con","canon",22,"022_Gitarre_Elektrogitarre",1,307
"1529",20,"incon","noncanon",51,"051_Regal_Holzregal",1,402
"1530",20,"incon","canon",15,"015_Blume_Tulpen",1,215
"1531",20,"con","noncanon",83,"083_Ventilator_Standventilator",1,502
"1532",20,"incon","noncanon",99,"099_Eimer_Wassereimer",1,347
"1533",20,"incon","canon",119,"119_Paprika",1,390
"1534",20,"con","noncanon",6,"006_Bett_Einzelbett",1,410
"1535",20,"incon","canon",50,"050_Nuss_Wallnuss",1,517
"1536",20,"incon","noncanon",42,"042_Lampe_Stehlampe",1,296
"1537",20,"con","canon",10,"010_Blume_Gaenseblume",1,328
"1538",20,"incon","noncanon",102,"102_Bett_Kinderbett",1,338
"1539",20,"incon","noncanon",54,"054_Schrank_Bueroschrank",1,394
"1540",20,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,388
"1541",20,"incon","canon",96,"096_Auto_Oldtimer",1,367
"1542",20,"incon","canon",24,"024_Glas_Trinkglas",1,365
"1543",20,"con","canon",57,"057_Seife_Kernseife",1,504
"1544",20,"con","noncanon",80,"080_Uhr_Armbanduhr",1,838
"1545",20,"con","noncanon",4,"004_Baum_Weide",1,362
"1546",20,"con","noncanon",17,"017_Computer_PC",0,698
"1547",20,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,360
"1548",20,"incon","noncanon",104,"104_Fahrradstaender",1,802
"1549",20,"incon","canon",101,"101_Becken_Waschbecken",1,469
"1550",20,"incon","noncanon",117,"117_Muffin",1,332
"1551",20,"incon","canon",116,"116_Kamin",1,495
"1552",20,"con","noncanon",74,"074_Telefon_Smartphone",0,561
"1553",20,"incon","canon",110,"110_Tretauto",1,506
"1554",20,"incon","noncanon",47,"047_Nuss_Erdnuss",1,365
"1555",21,"incon","noncanon",78,"078_Tisch_Sofatisch",0,468
"1556",21,"con","canon",30,"030_Wippe",1,423
"1557",21,"con","noncanon",63,"063_Sofa_Ecksofa",0,607
"1558",21,"incon","canon",96,"096_Auto_Oldtimer",1,375
"1559",21,"con","noncanon",66,"066_Stuhl_Barstuhl",1,801
"1560",21,"con","noncanon",83,"083_Ventilator_Standventilator",1,540
"1561",21,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,550
"1562",21,"incon","noncanon",69,"069_Stuhl_Rollstuhl",1,506
"1563",21,"con","canon",85,"085_Auto_Pickuptruck",1,425
"1564",21,"incon","noncanon",19,"019_Drucker_Heimdrucker",1,608
"1565",21,"incon","canon",12,"012_Blume_Orchidee",1,598
"1566",21,"incon","canon",81,"081_Uhr_Digitaluhr",1,472
"1567",21,"incon","canon",46,"046_Besteck_Messer",1,452
"1568",21,"con","canon",75,"075_Tisch_Etagentisch",1,533
"1569",21,"incon","noncanon",61,"061_Sitzbank_Baumbank",1,570
"1570",21,"incon","noncanon",100,"100_Besteck_Loeffel",1,432
"1571",21,"con","noncanon",15,"015_Blume_Tulpen",1,683
"1572",21,"incon","noncanon",8,"008_Bildschirm_Desktop",1,444
"1573",21,"con","canon",51,"051_Regal_Holzregal",1,345
"1574",21,"incon","noncanon",17,"017_Computer_PC",1,501
"1575",21,"con","canon",72,"072_Sessel_Ledersessel",1,372
"1576",21,"con","canon",76,"076_Tisch_Holztisch",1,460
"1577",21,"con","noncanon",119,"119_Paprika",1,401
"1578",21,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",1,436
"1579",21,"incon","canon",42,"042_Lampe_Stehlampe",1,472
"1580",21,"incon","noncanon",77,"077_Tisch_Rundtisch",1,526
"1581",21,"incon","noncanon",112,"112_Wanne_Badewanne",1,449
"1582",21,"incon","noncanon",7,"007_Bett_Krankenhausbett",0,678
"1583",21,"incon","canon",86,"086_Auto_Polizeiauto",1,428
"1584",21,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",1,643
"1585",21,"con","noncanon",65,"065_Sofa_Zweiersofa",1,538
"1586",21,"incon","canon",14,"014_Blume_Sonnenblume",1,448
"1587",21,"incon","canon",45,"045_Lampe_Wandlampe",1,759
"1588",21,"incon","canon",103,"103_Zahnbuerste",1,336
"1589",21,"incon","noncanon",57,"057_Seife_Kernseife",0,781
"1590",21,"con","noncanon",47,"047_Nuss_Erdnuss",1,525
"1591",21,"incon","canon",116,"116_Kamin",1,502
"1592",21,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",1,556
"1593",21,"con","canon",52,"052_Regal_Metallregal",1,417
"1594",21,"con","noncanon",99,"099_Eimer_Wassereimer",1,561
"1595",21,"incon","canon",62,"062_Sofa_Dreiersofa",1,429
"1596",21,"con","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,441
"1597",21,"con","noncanon",109,"109_Router",1,486
"1598",21,"con","noncanon",1,"001_Baum_Bonsai",1,1223
"1599",21,"con","noncanon",105,"105_Geschenk",1,499
"1600",21,"incon","canon",36,"036_Roller",1,463
"1601",21,"con","noncanon",106,"106_Hydrant",1,373
"1602",21,"con","canon",3,"003_Baum_Tanne",1,395
"1603",21,"incon","canon",24,"024_Glas_Trinkglas",1,514
"1604",21,"con","canon",48,"048_Nuss_Mandel",1,362
"1605",21,"con","noncanon",104,"104_Fahrradstaender",1,869
"1606",21,"con","canon",70,"070_Stuhl_Schalenstuhl",1,470
"1607",21,"con","canon",67,"067_Stuhl_Buerostuhl",1,457
"1608",21,"con","canon",55,"055_Schrank_Kleiderschrank",1,506
"1609",21,"incon","noncanon",114,"114_Brokkoli",1,703
"1610",21,"con","canon",79,"079_Tisch_Schreibtisch",1,742
"1611",21,"incon","canon",89,"089_Eimer_Muelleimer",1,599
"1612",21,"incon","canon",111,"111_Wagen_Einkaufswagen",1,335
"1613",21,"con","canon",118,"118_Pilz_Champignon",1,376
"1614",21,"con","noncanon",10,"010_Blume_Gaenseblume",1,433
"1615",21,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,653
"1616",21,"incon","canon",53,"053_Regal_Wandregal",1,602
"1617",21,"con","canon",101,"101_Becken_Waschbecken",1,399
"1618",21,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,394
"1619",21,"incon","noncanon",16,"016_Computer_Laptop",1,588
"1620",21,"incon","noncanon",18,"018_Computer_Tablet",0,572
"1621",21,"con","noncanon",29,"029_Klavier_Fluegel",1,393
"1622",21,"incon","noncanon",43,"043_Lampe_Strassenlaterne",1,361
"1623",21,"con","canon",88,"088_Flugzeug_Kampfflieger",1,568
"1624",21,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,465
"1625",21,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,378
"1626",21,"con","noncanon",94,"094_Boot_Segelschiff",0,517
"1627",21,"con","canon",54,"054_Schrank_Bueroschrank",1,476
"1628",21,"con","noncanon",102,"102_Bett_Kinderbett",1,728
"1629",21,"incon","noncanon",74,"074_Telefon_Smartphone",1,1079
"1630",21,"con","noncanon",80,"080_Uhr_Armbanduhr",1,830
"1631",21,"incon","noncanon",37,"037_Mixer_Standmixer",1,561
"1632",21,"incon","canon",11,"011_Blume_Kaktus",1,755
"1633",21,"incon","noncanon",49,"049_Nuss_Pistazie",1,443
"1634",21,"con","noncanon",84,"084_Ventilator_Tischventilator",1,300
"1635",21,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,301
"1636",21,"con","noncanon",97,"097_Besteck_Gabel",1,382
"1637",21,"con","noncanon",56,"056_Seife_Fluessigseife",1,580
"1638",21,"incon","canon",110,"110_Tretauto",1,548
"1639",21,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,491
"1640",21,"con","canon",108,"108_MP3player",1,358
"1641",21,"incon","canon",73,"073_Telefon_Schnurtelefon",1,426
"1642",21,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,333
"1643",21,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,510
"1644",21,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,402
"1645",21,"con","noncanon",113,"113_Brezel",1,619
"1646",21,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,427
"1647",21,"incon","noncanon",87,"087_Auto_Panzer",1,728
"1648",21,"incon","noncanon",23,"023_Glas_Sektglas",1,1073
"1649",21,"con","canon",107,"107_Kranz_Adventskranz",1,686
"1650",21,"incon","noncanon",5,"005_Bett_Doppelbett",1,761
"1651",21,"incon","noncanon",13,"013_Blume_Rosen",1,432
"1652",21,"con","noncanon",26,"026_Kamera_Digitalkamera",1,537
"1653",21,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,686
"1654",21,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,426
"1655",21,"incon","noncanon",98,"098_Auto_Van",1,495
"1656",21,"con","canon",68,"068_Stuhl_Holzstuhl",1,595
"1657",21,"incon","noncanon",40,"040_Lampe_Deckenlampe",1,481
"1658",21,"con","canon",120,"120_Knoblauch",1,861
"1659",21,"incon","noncanon",6,"006_Bett_Einzelbett",1,484
"1660",21,"incon","canon",92,"092_Boot_Ruderboot",1,412
"1661",21,"con","canon",31,"031_Muelltonne",1,633
"1662",21,"incon","canon",117,"117_Muffin",0,519
"1663",21,"incon","canon",2,"002_Baum_Palme",1,382
"1664",21,"con","canon",22,"022_Gitarre_Elektrogitarre",1,512
"1665",21,"con","noncanon",50,"050_Nuss_Wallnuss",1,449
"1666",21,"con","noncanon",64,"064_Sofa_Ledersofa",1,605
"1667",21,"incon","canon",4,"004_Baum_Weide",1,678
"1668",21,"con","canon",82,"082_Schaukelpferd",1,344
"1669",21,"con","canon",60,"060_Sitzbank_Schaukelbank",1,440
"1670",21,"incon","canon",34,"034_Korb_Waeschekorb",1,418
"1671",21,"con","noncanon",25,"025_Glas_Weinglas",1,392
"1672",21,"con","noncanon",93,"093_Boot_Kanu",1,950
"1673",21,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,833
"1674",21,"incon","canon",21,"021_Gitarre_Akustikgitarre",0,683
"1675",22,"incon","canon",113,"113_Brezel",1,429
"1676",22,"incon","noncanon",53,"053_Regal_Wandregal",1,613
"1677",22,"con","canon",78,"078_Tisch_Sofatisch",1,545
"1678",22,"con","noncanon",72,"072_Sessel_Ledersessel",1,661
"1679",22,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,635
"1680",22,"incon","canon",25,"025_Glas_Weinglas",1,401
"1681",22,"incon","canon",95,"095_Boot_Kreuzfahrtschiff",1,588
"1682",22,"incon","canon",105,"105_Geschenk",1,495
"1683",22,"incon","noncanon",20,"020_Drucker_Multifunktionsdrucker",1,694
"1684",22,"incon","noncanon",24,"024_Glas_Trinkglas",1,663
"1685",22,"incon","canon",56,"056_Seife_Fluessigseife",1,483
"1686",22,"incon","canon",50,"050_Nuss_Wallnuss",1,511
"1687",22,"con","canon",100,"100_Besteck_Loeffel",1,476
"1688",22,"con","canon",74,"074_Telefon_Smartphone",1,556
"1689",22,"incon","noncanon",62,"062_Sofa_Dreiersofa",1,439
"1690",22,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,562
"1691",22,"incon","noncanon",2,"002_Baum_Palme",1,513
"1692",22,"incon","canon",29,"029_Klavier_Fluegel",1,308
"1693",22,"con","noncanon",30,"030_Wippe",1,952
"1694",22,"con","noncanon",52,"052_Regal_Metallregal",1,546
"1695",22,"incon","noncanon",4,"004_Baum_Weide",1,708
"1696",22,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,484
"1697",22,"con","canon",44,"044_Lampe_Tischleuchte",1,388
"1698",22,"con","noncanon",76,"076_Tisch_Holztisch",1,466
"1699",22,"con","noncanon",120,"120_Knoblauch",1,467
"1700",22,"con","canon",5,"005_Bett_Doppelbett",1,575
"1701",22,"con","canon",8,"008_Bildschirm_Desktop",1,441
"1702",22,"con","noncanon",101,"101_Becken_Waschbecken",1,371
"1703",22,"incon","noncanon",11,"011_Blume_Kaktus",0,536
"1704",22,"incon","noncanon",73,"073_Telefon_Schnurtelefon",0,704
"1705",22,"incon","noncanon",86,"086_Auto_Polizeiauto",1,557
"1706",22,"con","noncanon",60,"060_Sitzbank_Schaukelbank",1,597
"1707",22,"con","canon",69,"069_Stuhl_Rollstuhl",1,702
"1708",22,"con","canon",61,"061_Sitzbank_Baumbank",1,758
"1709",22,"incon","canon",80,"080_Uhr_Armbanduhr",1,511
"1710",22,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,568
"1711",22,"incon","canon",15,"015_Blume_Tulpen",1,578
"1712",22,"incon","noncanon",45,"045_Lampe_Wandlampe",1,1048
"1713",22,"con","noncanon",118,"118_Pilz_Champignon",1,547
"1714",22,"con","canon",43,"043_Lampe_Strassenlaterne",1,570
"1715",22,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,480
"1716",22,"incon","canon",106,"106_Hydrant",1,426
"1717",22,"con","noncanon",82,"082_Schaukelpferd",1,638
"1718",22,"con","canon",87,"087_Auto_Panzer",1,600
"1719",22,"con","canon",19,"019_Drucker_Heimdrucker",1,550
"1720",22,"con","noncanon",51,"051_Regal_Holzregal",1,386
"1721",22,"incon","canon",47,"047_Nuss_Erdnuss",1,523
"1722",22,"incon","canon",10,"010_Blume_Gaenseblume",1,501
"1723",22,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,505
"1724",22,"con","noncanon",48,"048_Nuss_Mandel",1,687
"1725",22,"con","canon",49,"049_Nuss_Pistazie",1,340
"1726",22,"con","noncanon",54,"054_Schrank_Bueroschrank",1,605
"1727",22,"con","noncanon",108,"108_MP3player",1,535
"1728",22,"incon","canon",64,"064_Sofa_Ledersofa",1,447
"1729",22,"incon","noncanon",116,"116_Kamin",1,678
"1730",22,"con","noncanon",85,"085_Auto_Pickuptruck",1,404
"1731",22,"con","noncanon",88,"088_Flugzeug_Kampfflieger",1,492
"1732",22,"con","noncanon",31,"031_Muelltonne",0,720
"1733",22,"incon","canon",83,"083_Ventilator_Standventilator",1,488
"1734",22,"incon","canon",66,"066_Stuhl_Barstuhl",1,454
"1735",22,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,932
"1736",22,"incon","canon",102,"102_Bett_Kinderbett",1,487
"1737",22,"incon","noncanon",92,"092_Boot_Ruderboot",1,545
"1738",22,"incon","canon",26,"026_Kamera_Digitalkamera",1,581
"1739",22,"con","noncanon",68,"068_Stuhl_Holzstuhl",1,540
"1740",22,"incon","canon",63,"063_Sofa_Ecksofa",1,409
"1741",22,"con","canon",114,"114_Brokkoli",1,616
"1742",22,"con","noncanon",79,"079_Tisch_Schreibtisch",1,664
"1743",22,"con","noncanon",55,"055_Schrank_Kleiderschrank",1,411
"1744",22,"incon","canon",91,"091_Flugzeug_Segelflieger",1,774
"1745",22,"con","canon",57,"057_Seife_Kernseife",0,549
"1746",22,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",1,644
"1747",22,"con","canon",17,"017_Computer_PC",0,1077
"1748",22,"incon","canon",109,"109_Router",1,1140
"1749",22,"con","canon",6,"006_Bett_Einzelbett",1,901
"1750",22,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,478
"1751",22,"con","canon",98,"098_Auto_Van",1,255
"1752",22,"con","canon",13,"013_Blume_Rosen",1,352
"1753",22,"incon","noncanon",46,"046_Besteck_Messer",0,476
"1754",22,"incon","noncanon",12,"012_Blume_Orchidee",1,528
"1755",22,"con","canon",16,"016_Computer_Laptop",1,407
"1756",22,"incon","canon",1,"001_Baum_Bonsai",1,395
"1757",22,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,415
"1758",22,"con","canon",112,"112_Wanne_Badewanne",1,380
"1759",22,"con","noncanon",3,"003_Baum_Tanne",1,511
"1760",22,"con","canon",40,"040_Lampe_Deckenlampe",1,472
"1761",22,"con","canon",77,"077_Tisch_Rundtisch",1,554
"1762",22,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",1,625
"1763",22,"con","canon",7,"007_Bett_Krankenhausbett",1,593
"1764",22,"incon","noncanon",42,"042_Lampe_Stehlampe",1,529
"1765",22,"incon","noncanon",21,"021_Gitarre_Akustikgitarre",1,536
"1766",22,"con","canon",41,"041_Lampe_Schreibtischlampe",1,401
"1767",22,"incon","canon",104,"104_Fahrradstaender",1,456
"1768",22,"con","noncanon",75,"075_Tisch_Etagentisch",1,392
"1769",22,"incon","canon",94,"094_Boot_Segelschiff",1,569
"1770",22,"incon","noncanon",38,"038_Toaster_2ScheibenToaster",0,818
"1771",22,"incon","noncanon",36,"036_Roller",1,545
"1772",22,"con","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,590
"1773",22,"incon","canon",97,"097_Besteck_Gabel",1,416
"1774",22,"con","canon",23,"023_Glas_Sektglas",1,331
