"","sub","consistency","rotation","imgID","imagename","correct","response_time","log_RT"
"1606",21,"con","canon",70,"070_Stuhl_Schalenstuhl",1,470,6.1527326947041
"1607",21,"con","canon",67,"067_Stuhl_Buerostuhl",1,457,6.12468339089421
"1608",21,"con","canon",55,"055_Schrank_Kleiderschrank",1,506,6.22653666928747
"1609",21,"incon","noncanon",114,"114_Brokkoli",1,703,6.55535689181067
"1610",21,"con","canon",79,"079_Tisch_Schreibtisch",1,742,6.60934924316738
"1611",21,"incon","canon",89,"089_Eimer_Muelleimer",1,599,6.39526159811545
"1612",21,"incon","canon",111,"111_Wagen_Einkaufswagen",1,335,5.81413053182507
"1613",21,"con","canon",118,"118_Pilz_Champignon",1,376,5.92958914338989
"1614",21,"con","noncanon",10,"010_Blume_Gaenseblume",1,433,6.07073772800249
"1615",21,"incon","noncanon",44,"044_Lampe_Tischleuchte",1,653,6.48157712927643
"1616",21,"incon","canon",53,"053_Regal_Wandregal",1,602,6.40025744530882
"1617",21,"con","canon",101,"101_Becken_Waschbecken",1,399,5.98896141688986
"1618",21,"con","canon",9,"009_Bildschirm_Flachbildfernseher",1,394,5.97635090929793
"1619",21,"incon","noncanon",16,"016_Computer_Laptop",1,588,6.37672694789863
"1621",21,"con","noncanon",29,"029_Klavier_Fluegel",1,393,5.97380961186926
"1622",21,"incon","noncanon",43,"043_Lampe_Strassenlaterne",1,361,5.88887795833288
"1623",21,"con","canon",88,"088_Flugzeug_Kampfflieger",1,568,6.34212141872115
"1624",21,"con","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,465,6.14203740558736
"1625",21,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,378,5.93489419561959
"1627",21,"con","canon",54,"054_Schrank_Bueroschrank",1,476,6.16541785423142
"1628",21,"con","noncanon",102,"102_Bett_Kinderbett",1,728,6.59030104819669
"1629",21,"incon","noncanon",74,"074_Telefon_Smartphone",1,1079,6.98378996525813
"1630",21,"con","noncanon",80,"080_Uhr_Armbanduhr",1,830,6.72142570079064
"1631",21,"incon","noncanon",37,"037_Mixer_Standmixer",1,561,6.3297209055227
"1632",21,"incon","canon",11,"011_Blume_Kaktus",1,755,6.62671774924902
"1633",21,"incon","noncanon",49,"049_Nuss_Pistazie",1,443,6.09356977004514
"1634",21,"con","noncanon",84,"084_Ventilator_Tischventilator",1,300,5.7037824746562
"1635",21,"incon","canon",115,"115_Kaefig_Vogelkaefig",1,301,5.70711026474888
"1636",21,"con","noncanon",97,"097_Besteck_Gabel",1,382,5.94542060860658
"1637",21,"con","noncanon",56,"056_Seife_Fluessigseife",1,580,6.36302810354046
"1638",21,"incon","canon",110,"110_Tretauto",1,548,6.30627528694802
"1639",21,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,491,6.19644412779452
"1640",21,"con","canon",108,"108_MP3player",1,358,5.8805329864007
"1641",21,"incon","canon",73,"073_Telefon_Schnurtelefon",1,426,6.05443934626937
"1642",21,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,333,5.80814248998044
"1643",21,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",1,510,6.23441072571837
"1644",21,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,402,5.99645208861902
"1645",21,"con","noncanon",113,"113_Brezel",1,619,6.4281052726846
"1646",21,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,427,6.05678401322862
"1647",21,"incon","noncanon",87,"087_Auto_Panzer",1,728,6.59030104819669
"1648",21,"incon","noncanon",23,"023_Glas_Sektglas",1,1073,6.9782137426307
"1649",21,"con","canon",107,"107_Kranz_Adventskranz",1,686,6.53087762772588
"1650",21,"incon","noncanon",5,"005_Bett_Doppelbett",1,761,6.63463335786169
"1651",21,"incon","noncanon",13,"013_Blume_Rosen",1,432,6.06842558824411
"1652",21,"con","noncanon",26,"026_Kamera_Digitalkamera",1,537,6.28599809450886
"1653",21,"con","noncanon",91,"091_Flugzeug_Segelflieger",1,686,6.53087762772588
"1654",21,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",1,426,6.05443934626937
"1655",21,"incon","noncanon",98,"098_Auto_Van",1,495,6.20455776256869
"1656",21,"con","canon",68,"068_Stuhl_Holzstuhl",1,595,6.38856140554563
"1657",21,"incon","noncanon",40,"040_Lampe_Deckenlampe",1,481,6.17586727010576
"1658",21,"con","canon",120,"120_Knoblauch",1,861,6.75809450442773
"1659",21,"incon","noncanon",6,"006_Bett_Einzelbett",1,484,6.18208490671663
"1660",21,"incon","canon",92,"092_Boot_Ruderboot",1,412,6.02102334934953
"1661",21,"con","canon",31,"031_Muelltonne",1,633,6.45047042214418
"1663",21,"incon","canon",2,"002_Baum_Palme",1,382,5.94542060860658
"1664",21,"con","canon",22,"022_Gitarre_Elektrogitarre",1,512,6.23832462503951
"1665",21,"con","noncanon",50,"050_Nuss_Wallnuss",1,449,6.10702288774225
"1666",21,"con","noncanon",64,"064_Sofa_Ledersofa",1,605,6.40522845803084
"1667",21,"incon","canon",4,"004_Baum_Weide",1,678,6.5191472879404
"1668",21,"con","canon",82,"082_Schaukelpferd",1,344,5.8406416573734
"1669",21,"con","canon",60,"060_Sitzbank_Schaukelbank",1,440,6.08677472691231
"1670",21,"incon","canon",34,"034_Korb_Waeschekorb",1,418,6.03548143252476
"1671",21,"con","noncanon",25,"025_Glas_Weinglas",1,392,5.97126183979046
"1672",21,"con","noncanon",93,"093_Boot_Kanu",1,950,6.85646198459459
"1673",21,"incon","noncanon",41,"041_Lampe_Schreibtischlampe",1,833,6.72503364216684
"1675",22,"incon","canon",113,"113_Brezel",1,429,6.06145691892802
"1676",22,"incon","noncanon",53,"053_Regal_Wandregal",1,613,6.41836493593621
"1677",22,"con","canon",78,"078_Tisch_Sofatisch",1,545,6.30078579466324
"1678",22,"con","noncanon",72,"072_Sessel_Ledersessel",1,661,6.49375383985169
"1679",22,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,635,6.45362499889269
"1680",22,"incon","canon",25,"025_Glas_Weinglas",1,401,5.99396142730657
