"","sub","rotation","imagename","match","imgID","movable","block","correct","response_time","inverse_RT","log_RT"
"25",13,120,"098_Auto_Van","match",98,0,1,1,677,0.00147710487444609,6.51767127291227
"26",13,180,"053_Regal_Wandregal","mismatch",53,0,1,1,882,0.00113378684807256,6.78219205600679
"28",13,120,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,1,1,685,0.00145985401459854,6.52941883826223
"30",13,0,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,1,1,991,0.00100908173562059,6.89871453432999
"31",13,0,"076_Tisch_Holztisch","match",76,0,1,1,624,0.0016025641025641,6.43615036836943
"32",13,300,"066_Stuhl_Barstuhl","mismatch",66,1,1,1,2405,0.000415800415800416,7.78530518253986
"33",13,240,"088_Flugzeug_Kampfflieger","match",88,0,1,1,1403,0.000712758374910905,7.24636808010246
"35",13,240,"003_Baum_Tanne","match",3,0,1,1,927,0.00107874865156419,6.83195356556585
"36",13,120,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,1,1,1161,0.000861326442721792,7.05703698169789
"37",13,240,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,1,1,1627,0.000614628149969269,7.39449310721904
"38",13,120,"012_Blume_Orchidee","match",12,1,1,1,1115,0.000896860986547085,7.01660968389422
"39",13,180,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,1,1,1871,0.000534473543559594,7.53422832627409
"40",13,60,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,1,1,1449,0.000690131124913734,7.27862894232068
"41",13,240,"091_Flugzeug_Segelflieger","match",91,0,1,1,1377,0.000726216412490922,7.22766249872865
"42",13,60,"044_Lampe_Tischleuchte","mismatch",44,1,1,1,630,0.00158730158730159,6.44571981938558
"43",13,300,"096_Auto_Oldtimer","match",96,0,1,1,945,0.00105820105820106,6.85118492749374
"44",13,180,"037_Mixer_Standmixer","mismatch",37,1,1,1,713,0.00140252454417952,6.5694814204143
"45",13,0,"007_Bett_Krankenhausbett","mismatch",7,0,1,1,1656,0.000603864734299517,7.4121603349452
"47",13,60,"001_Baum_Bonsai","match",1,0,1,1,655,0.00152671755725191,6.48463523563525
"48",13,0,"100_Besteck_Loeffel","match",100,1,1,1,717,0.00139470013947001,6.57507584059962
"49",13,180,"024_Glas_Trinkglas","mismatch",24,1,1,1,914,0.00109409190371991,6.81783057145415
"50",13,240,"042_Lampe_Stehlampe","mismatch",42,0,1,1,1694,0.000590318772136954,7.434847875212
"51",13,240,"085_Auto_Pickuptruck","match",85,0,1,1,1046,0.000956022944550669,6.95272864462487
"52",13,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,1,1,1065,0.000938967136150235,6.97073007814353
"54",13,180,"072_Sessel_Ledersessel","match",72,0,1,1,562,0.00177935943060498,6.33150184989369
"55",13,300,"004_Baum_Weide","mismatch",4,0,1,1,889,0.00112485939257593,6.7900972355139
"56",13,120,"068_Stuhl_Holzstuhl","mismatch",68,1,1,1,962,0.00103950103950104,6.86901445066571
"57",13,0,"041_Lampe_Schreibtischlampe","mismatch",41,1,1,1,2133,0.00046882325363338,7.66528471847135
"59",13,120,"089_Eimer_Muelleimer","mismatch",89,1,1,1,651,0.00153609831029186,6.47850964220857
"60",13,60,"011_Blume_Kaktus","match",11,0,1,1,894,0.00111856823266219,6.79570577517351
"61",13,0,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,1,1,1365,0.000732600732600733,7.21890970761906
"62",13,0,"065_Sofa_Zweiersofa","match",65,0,1,1,3030,0.00033003300330033,8.01631789850341
"63",13,300,"019_Drucker_Heimdrucker","mismatch",19,0,1,1,989,0.00101112234580384,6.89669433162271
"64",13,300,"067_Stuhl_Buerostuhl","mismatch",67,1,1,1,1347,0.000742390497401633,7.20563517641036
"65",13,120,"084_Ventilator_Tischventilator","match",84,1,1,1,1056,0.000946969696969697,6.96224346426621
"66",13,300,"057_Seife_Kernseife","match",57,1,1,1,1440,0.000694444444444444,7.27239839257005
"67",13,120,"050_Nuss_Wallnuss","mismatch",50,1,1,1,980,0.00102040816326531,6.88755257166462
"68",13,0,"082_Uhr_Wanduhr","mismatch",82,0,1,1,1310,0.000763358778625954,7.1777824161952
"69",13,120,"016_Computer_Laptop","mismatch",16,1,1,1,1062,0.000941619585687382,6.96790920180188
"70",13,300,"083_Ventilator_Standventilator","mismatch",83,0,1,1,768,0.00130208333333333,6.64378973314767
"72",13,60,"047_Nuss_Erdnuss","mismatch",47,1,1,1,1162,0.000860585197934596,7.05789793741186
"75",13,0,"023_Glas_Sektglas","mismatch",23,1,1,1,2557,0.000391083300743058,7.84658997529119
"76",13,60,"049_Nuss_Pistazie","mismatch",49,1,1,1,1575,0.000634920634920635,7.36201055125973
"77",13,60,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,1,1,1368,0.000730994152046784,7.2211050981825
"78",13,300,"021_Gitarre_Akustikgitarre","mismatch",21,1,1,1,1051,0.000951474785918173,6.95749737087695
"80",13,240,"097_Besteck_Gabel","mismatch",97,1,1,1,766,0.00130548302872063,6.64118216974059
"82",13,60,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,1,1,742,0.00134770889487871,6.60934924316738
"83",13,300,"031_Klavier_Pianino","mismatch",31,0,1,1,829,0.00120627261761158,6.7202201551353
"85",13,240,"034_Korb_Waeschekorb","mismatch",34,1,1,1,711,0.00140646976090014,6.56667242980324
"86",13,240,"013_Blume_Rosen","match",13,1,1,1,763,0.00131061598951507,6.63725803128446
"87",13,180,"094_Boot_Segelschiff","mismatch",94,0,1,1,1147,0.000871839581517001,7.04490511712937
"88",13,120,"081_Uhr_Digitaluhr","mismatch",81,1,1,1,1644,0.000608272506082725,7.40488757561612
"90",13,60,"046_Besteck_Messer","match",46,1,1,1,1666,0.000600240096038415,7.41818082272679
"93",13,180,"062_Sofa_Dreiersofa","match",62,0,1,1,635,0.0015748031496063,6.45362499889269
"94",13,60,"093_Boot_Kanu","mismatch",93,1,1,1,1340,0.000746268656716418,7.20042489294496
"97",13,180,"064_Sofa_Ledersofa","match",64,0,1,1,1350,0.000740740740740741,7.20785987143248
"98",13,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,1,1,902,0.00110864745011086,6.80461452006262
"99",13,180,"014_Blume_Sonnenblume","mismatch",14,1,1,1,2875,0.000347826086956522,7.96380795323145
"100",13,240,"006_Bett_Einzelbett","mismatch",6,0,1,1,2386,0.000419111483654652,7.77737360265786
"101",13,300,"024_Glas_Trinkglas","mismatch",24,1,2,1,2485,0.000402414486921529,7.81802793853073
"102",13,60,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,2,1,811,0.00123304562268804,6.69826805411541
"103",13,120,"042_Lampe_Stehlampe","mismatch",42,0,2,1,720,0.00138888888888889,6.5792512120101
"104",13,180,"015_Blume_Tulpen","match",15,1,2,1,518,0.00193050193050193,6.24997524225948
"106",13,300,"023_Glas_Sektglas","mismatch",23,1,2,1,941,0.00106269925611052,6.84694313958538
"107",13,60,"010_Blume_Gaenseblume","mismatch",10,1,2,1,1502,0.00066577896138482,7.31455283232408
"108",13,180,"046_Besteck_Messer","mismatch",46,1,2,1,1458,0.000685871056241427,7.2848209125686
"111",13,240,"100_Besteck_Loeffel","match",100,1,2,1,1321,0.000757002271006813,7.18614430452233
"112",13,120,"044_Lampe_Tischleuchte","match",44,1,2,1,917,0.00109051254089422,6.82110747225646
"113",13,180,"022_Gitarre_Elektrogitarre","mismatch",22,1,2,1,1120,0.000892857142857143,7.02108396428914
"114",13,60,"060_Sitzbank_Schaukelbank","match",60,0,2,1,1337,0.00074794315632012,7.19818357710194
"115",13,240,"050_Nuss_Wallnuss","mismatch",50,1,2,1,722,0.00138504155124654,6.58202513889283
"119",13,300,"045_Lampe_Wandlampe","mismatch",45,0,2,1,1958,0.000510725229826353,7.57967882309046
"121",13,300,"026_Kamera_Digitalkamera","mismatch",26,1,2,1,3461,0.000288933834151979,8.14931284363534
"122",13,240,"008_Bildschirm_Desktop","match",8,0,2,1,1213,0.000824402308326463,7.10085190894405
"123",13,300,"007_Bett_Krankenhausbett","match",7,0,2,1,1468,0.000681198910081744,7.29165620917446
"124",13,60,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,2,1,686,0.00145772594752187,6.53087762772588
"125",13,60,"069_Stuhl_Rollstuhl","mismatch",69,1,2,1,800,0.00125,6.68461172766793
"127",13,240,"067_Stuhl_Buerostuhl","match",67,1,2,1,860,0.00116279069767442,6.75693238924755
"129",13,120,"087_Auto_Panzer","match",87,0,2,1,915,0.00109289617486339,6.81892406527552
"130",13,60,"012_Blume_Orchidee","match",12,1,2,1,856,0.00116822429906542,6.75227037614174
"131",13,0,"052_Regal_Metallregal","match",52,0,2,1,1157,0.000864304235090752,7.05358572719368
"132",13,300,"072_Sessel_Ledersessel","match",72,0,2,1,1669,0.000599161174355902,7.41997992366183
"136",13,120,"029_Klavier_Fluegel","match",29,0,2,1,710,0.00140845070422535,6.56526497003536
"137",13,120,"053_Regal_Wandregal","match",53,0,2,1,1851,0.000540248514316586,7.5234813125735
"138",13,300,"073_Telefon_Schnurtelefon","mismatch",73,1,2,1,1219,0.000820344544708778,7.10578612948127
"140",13,120,"063_Sofa_Ecksofa","match",63,0,2,1,1325,0.000754716981132075,7.18916773842032
"141",13,0,"013_Blume_Rosen","match",13,1,2,1,1179,0.000848176420695505,7.07242190053737
"142",13,180,"041_Lampe_Schreibtischlampe","match",41,1,2,1,1256,0.000796178343949045,7.13568734702814
"144",13,0,"048_Nuss_Mandel","mismatch",48,1,2,1,637,0.00156985871271586,6.45676965557216
"146",13,240,"017_Computer_PC","mismatch",17,0,2,1,1777,0.00056274620146314,7.48268182815465
"147",13,300,"081_Uhr_Digitaluhr","match",81,1,2,1,878,0.00113895216400911,6.77764659363512
"148",13,60,"083_Ventilator_Standventilator","mismatch",83,0,2,1,740,0.00135135135135135,6.60665018619822
"149",13,180,"076_Tisch_Holztisch","mismatch",76,0,2,1,697,0.00143472022955524,6.54678541076052
"150",13,120,"088_Flugzeug_Kampfflieger","mismatch",88,0,2,1,2567,0.000389559797428905,7.85049318087114
"155",13,60,"004_Baum_Weide","match",4,0,2,1,1272,0.000786163522012579,7.14834574390007
"156",13,240,"016_Computer_Laptop","match",16,1,2,1,1859,0.000537923614846692,7.52779398772144
"158",13,300,"092_Boot_Ruderboot","mismatch",92,1,2,1,1425,0.000701754385964912,7.26192709270275
"159",13,180,"097_Besteck_Gabel","mismatch",97,1,2,1,2238,0.000446827524575514,7.71333788887187
"160",13,180,"002_Baum_Palme","match",2,0,2,1,506,0.00197628458498024,6.22653666928747
"161",13,300,"065_Sofa_Zweiersofa","mismatch",65,0,2,1,2222,0.00045004500450045,7.70616297019958
"162",13,240,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,2,1,3220,0.00031055900621118,8.07713663853845
"164",13,120,"019_Drucker_Heimdrucker","match",19,0,2,1,938,0.00106609808102345,6.84374994900622
"165",13,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,2,1,1149,0.000870322019147084,7.04664727784876
"166",13,0,"014_Blume_Sonnenblume","match",14,1,2,1,727,0.00137551581843191,6.58892647753352
"167",13,120,"006_Bett_Einzelbett","match",6,0,2,1,658,0.00151975683890578,6.48920493132532
"168",13,300,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,2,1,1855,0.000539083557951483,7.52563997504154
"169",13,120,"074_Telefon_Smartphone","match",74,1,2,1,653,0.00153139356814701,6.48157712927643
"172",13,240,"089_Eimer_Muelleimer","match",89,1,2,1,1419,0.000704721634954193,7.25770767716004
"174",13,240,"038_Toaster_2ScheibenToaster","mismatch",38,1,2,1,1437,0.00069589422407794,7.27031288607902
"175",13,60,"055_Schrank_Kleiderschrank","mismatch",55,0,2,1,2733,0.000365898280278083,7.91315518592807
"177",13,300,"062_Sofa_Dreiersofa","mismatch",62,0,2,1,2038,0.000490677134445535,7.61972421378267
"179",13,120,"011_Blume_Kaktus","match",11,0,2,1,710,0.00140845070422535,6.56526497003536
"180",13,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,2,1,1536,0.000651041666666667,7.33693691370762
"182",13,60,"091_Flugzeug_Segelflieger","mismatch",91,0,2,1,1815,0.000550964187327824,7.50384074669895
"183",13,240,"030_Klavier_Keyboard","match",30,0,2,1,1253,0.000798084596967279,7.13329595489607
"184",13,240,"037_Mixer_Standmixer","mismatch",37,1,2,1,2305,0.000433839479392625,7.74283595543075
"185",13,120,"039_Wasserkocher_modernerWasserkocher","match",39,1,2,1,1794,0.000557413600891862,7.49220304261874
"188",13,60,"078_Tisch_Sofatisch","mismatch",78,0,2,1,2482,0.00040290088638195,7.81681996576455
"192",13,300,"068_Stuhl_Holzstuhl","match",68,1,2,1,2144,0.000466417910447761,7.67042852219069
"194",13,0,"047_Nuss_Erdnuss","match",47,1,2,1,404,0.00247524752475248,6.00141487796115
"195",13,300,"049_Nuss_Pistazie","match",49,1,2,1,433,0.0023094688221709,6.07073772800249
"199",13,240,"079_Tisch_Schreibtisch","mismatch",79,0,2,1,2274,0.000439753737906772,7.72929567431048
"200",13,300,"086_Auto_Polizeiauto","match",86,0,2,1,829,0.00120627261761158,6.7202201551353
"203",13,300,"087_Auto_Panzer","mismatch",87,0,3,1,928,0.00107758620689655,6.8330317327862
"204",13,120,"037_Mixer_Standmixer","match",37,1,3,1,795,0.00125786163522013,6.67834211465433
"205",13,60,"073_Telefon_Schnurtelefon","mismatch",73,1,3,1,1990,0.00050251256281407,7.59588991771854
"206",13,300,"047_Nuss_Erdnuss","match",47,1,3,1,454,0.00220264317180617,6.11809719804135
"207",13,120,"069_Stuhl_Rollstuhl","match",69,1,3,1,749,0.00133511348464619,6.61873898351722
"208",13,0,"088_Flugzeug_Kampfflieger","match",88,0,3,1,1812,0.000551876379690949,7.50218648660292
"209",13,240,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,3,1,798,0.0012531328320802,6.68210859744981
"210",13,0,"074_Telefon_Smartphone","match",74,1,3,1,846,0.00118203309692671,6.74051935960622
"212",13,300,"093_Boot_Kanu","mismatch",93,1,3,1,980,0.00102040816326531,6.88755257166462
"213",13,300,"056_Seife_Fluessigseife","mismatch",56,1,3,1,1414,0.000707213578500707,7.25417784645652
"214",13,0,"010_Blume_Gaenseblume","mismatch",10,1,3,1,1653,0.000604960677555959,7.41034709782102
"216",13,300,"013_Blume_Rosen","match",13,1,3,1,573,0.00174520069808028,6.35088571671474
"217",13,0,"086_Auto_Polizeiauto","mismatch",86,0,3,1,825,0.00121212121212121,6.71538338633468
"218",13,0,"022_Gitarre_Elektrogitarre","match",22,1,3,1,807,0.00123915737298637,6.69332366826995
"219",13,0,"003_Baum_Tanne","mismatch",3,0,3,1,1011,0.000989119683481701,6.91869521902047
"220",13,120,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,3,1,932,0.00107296137339056,6.83733281468559
"221",13,240,"052_Regal_Metallregal","mismatch",52,0,3,1,1363,0.000733675715333822,7.21744343169653
"222",13,120,"060_Sitzbank_Schaukelbank","match",60,0,3,1,1399,0.000714796283059328,7.24351297466548
"223",13,60,"064_Sofa_Ledersofa","match",64,0,3,1,2228,0.000448833034111311,7.70885960104718
"225",13,0,"070_Stuhl_Schalenstuhl","match",70,1,3,1,1215,0.000823045267489712,7.10249935577465
"226",13,240,"083_Ventilator_Standventilator","match",83,0,3,1,1169,0.000855431993156544,7.06390396147207
"227",13,300,"061_Sitzbank_Baumbank","mismatch",61,0,3,1,2643,0.000378357926598562,7.87966991460429
"228",13,120,"076_Tisch_Holztisch","match",76,0,3,1,1081,0.000925069380203515,6.98564181763921
"229",13,300,"044_Lampe_Tischleuchte","match",44,1,3,1,1019,0.00098135426889107,6.92657703322272
"230",13,0,"051_Regal_Holzregal","mismatch",51,0,3,1,1566,0.000638569604086846,7.35627987655075
"231",13,0,"042_Lampe_Stehlampe","match",42,0,3,1,664,0.00150602409638554,6.49828214947643
"232",13,180,"021_Gitarre_Akustikgitarre","mismatch",21,1,3,1,1368,0.000730994152046784,7.2211050981825
"233",13,120,"041_Lampe_Schreibtischlampe","mismatch",41,1,3,1,1257,0.000795544948289578,7.13648320859025
"234",13,0,"001_Baum_Bonsai","match",1,0,3,1,902,0.00110864745011086,6.80461452006262
"235",13,300,"048_Nuss_Mandel","match",48,1,3,1,521,0.00191938579654511,6.25575004175337
"236",13,180,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,3,1,1527,0.000654878847413229,7.33106030521863
"237",13,0,"040_Lampe_Deckenlampe","mismatch",40,0,3,1,1899,0.000526592943654555,7.54908271081229
"238",13,60,"023_Glas_Sektglas","match",23,1,3,1,835,0.00119760479041916,6.72743172485086
"239",13,0,"049_Nuss_Pistazie","match",49,1,3,1,789,0.00126742712294043,6.67076632084587
"240",13,240,"055_Schrank_Kleiderschrank","match",55,0,3,1,1300,0.000769230769230769,7.17011954344963
"242",13,300,"018_Computer_Tablet","match",18,1,3,1,1370,0.00072992700729927,7.22256601882217
"243",13,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,3,1,693,0.00144300144300144,6.5410299991899
"245",13,60,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,3,1,1831,0.000546149645002731,7.51261754467451
"246",13,120,"080_Uhr_Armbanduhr","match",80,1,3,1,862,0.00116009280742459,6.75925527066369
"247",13,300,"034_Korb_Waeschekorb","mismatch",34,1,3,1,693,0.00144300144300144,6.5410299991899
"248",13,0,"089_Eimer_Muelleimer","match",89,1,3,1,1382,0.000723589001447178,7.23128700432762
"249",13,180,"031_Klavier_Pianino","mismatch",31,0,3,1,2486,0.000402252614641995,7.81843027207066
"250",13,300,"012_Blume_Orchidee","mismatch",12,1,3,1,801,0.00124843945068664,6.68586094706836
"251",13,180,"079_Tisch_Schreibtisch","match",79,0,3,1,758,0.00131926121372032,6.63068338564237
"252",13,0,"072_Sessel_Ledersessel","match",72,0,3,1,868,0.00115207373271889,6.76619171466035
"253",13,0,"004_Baum_Weide","match",4,0,3,1,1097,0.000911577028258888,7.00033446027523
"254",13,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,3,1,1043,0.000958772770853308,6.94985645500077
"255",13,300,"050_Nuss_Wallnuss","match",50,1,3,1,939,0.00106496272630458,6.84481547920826
"258",13,240,"015_Blume_Tulpen","match",15,1,3,1,596,0.00167785234899329,6.39024066706535
"259",13,0,"075_Tisch_Etagentisch","mismatch",75,0,3,1,1435,0.000696864111498258,7.26892012819372
"260",13,300,"017_Computer_PC","mismatch",17,0,3,1,1490,0.000671140939597315,7.30653139893951
"261",13,180,"054_Schrank_Bueroschrank","mismatch",54,0,3,1,1603,0.000623830318153462,7.37963215260955
"262",13,240,"009_Bildschirm_Flachbildfernseher","match",9,0,3,1,807,0.00123915737298637,6.69332366826995
"267",13,60,"092_Boot_Ruderboot","mismatch",92,1,3,1,1329,0.000752445447705041,7.19218205871325
"270",13,0,"062_Sofa_Dreiersofa","match",62,0,3,1,716,0.00139664804469274,6.57368016696065
"271",13,240,"096_Auto_Oldtimer","mismatch",96,0,3,1,2097,0.000476871721506915,7.64826303090192
"272",13,300,"005_Bett_Doppelbett","match",5,0,3,1,1460,0.000684931506849315,7.28619171470238
"273",13,240,"081_Uhr_Digitaluhr","mismatch",81,1,3,1,1158,0.000863557858376511,7.05444965813294
"274",13,0,"085_Auto_Pickuptruck","mismatch",85,0,3,1,643,0.0015552099533437,6.46614472423762
"275",13,240,"098_Auto_Van","mismatch",98,0,3,1,867,0.00115340253748558,6.76503897678054
"276",13,300,"091_Flugzeug_Segelflieger","mismatch",91,0,3,1,754,0.0013262599469496,6.62539236800796
"277",13,60,"029_Klavier_Fluegel","match",29,0,3,1,579,0.00172711571675302,6.361302477573
"278",13,0,"011_Blume_Kaktus","mismatch",11,0,3,1,648,0.00154320987654321,6.47389069635227
"279",13,300,"077_Tisch_Rundtisch","mismatch",77,0,3,1,1106,0.000904159132007233,7.00850518208228
"280",13,120,"043_Lampe_Strassenlaterne","mismatch",43,0,3,1,675,0.00148148148148148,6.51471269087253
"281",13,240,"065_Sofa_Zweiersofa","match",65,0,3,1,778,0.0012853470437018,6.65672652417839
"282",13,0,"078_Tisch_Sofatisch","mismatch",78,0,3,1,483,0.0020703933747412,6.18001665365257
"291",13,60,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,3,1,2482,0.00040290088638195,7.81681996576455
"292",13,60,"100_Besteck_Loeffel","mismatch",100,1,3,1,2146,0.000465983224603914,7.67136092319064
"294",13,60,"019_Drucker_Heimdrucker","match",19,0,3,1,704,0.00142045454545455,6.55677835615804
"295",13,60,"097_Besteck_Gabel","match",97,1,3,1,627,0.00159489633173844,6.44094654063292
"297",13,300,"025_Glas_Weinglas","match",25,1,3,1,558,0.0017921146953405,6.32435896238131
"298",13,240,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,3,1,884,0.00113122171945701,6.78445706263764
"299",13,240,"002_Baum_Palme","match",2,0,3,1,982,0.0010183299389002,6.88959130835447
"304",13,240,"007_Bett_Krankenhausbett","mismatch",7,0,4,1,2174,0.000459981600735971,7.68432406768116
"306",13,120,"001_Baum_Bonsai","mismatch",1,0,4,1,782,0.00127877237851662,6.66185474054531
"308",13,240,"082_Uhr_Wanduhr","match",82,0,4,1,2540,0.000393700787401575,7.83991936001258
"309",13,180,"085_Auto_Pickuptruck","match",85,0,4,1,1292,0.000773993808049536,7.16394668434255
"310",13,120,"048_Nuss_Mandel","mismatch",48,1,4,1,771,0.0012970168612192,6.64768837356333
"312",13,240,"029_Klavier_Fluegel","match",29,0,4,1,621,0.00161030595813205,6.43133108193348
"313",13,300,"054_Schrank_Bueroschrank","mismatch",54,0,4,1,1146,0.00087260034904014,7.04403289727469
"314",13,60,"074_Telefon_Smartphone","mismatch",74,1,4,1,756,0.00132275132275132,6.62804137617953
"315",13,60,"098_Auto_Van","mismatch",98,0,4,1,1630,0.000613496932515337,7.39633529380081
"316",13,180,"028_Wasserkocher_retroWasserkocher","match",28,1,4,1,939,0.00106496272630458,6.84481547920826
"317",13,300,"003_Baum_Tanne","mismatch",3,0,4,1,815,0.00122699386503067,6.70318811324086
"318",13,120,"021_Gitarre_Akustikgitarre","match",21,1,4,1,567,0.0017636684303351,6.34035930372775
"319",13,180,"012_Blume_Orchidee","mismatch",12,1,4,1,922,0.00108459869848156,6.82654522355659
"323",13,180,"066_Stuhl_Barstuhl","match",66,1,4,1,610,0.00163934426229508,6.41345895716736
"324",13,0,"092_Boot_Ruderboot","mismatch",92,1,4,1,1018,0.000982318271119843,6.92559519711047
"325",13,300,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,4,1,847,0.00118063754427391,6.74170069465205
"326",13,120,"062_Sofa_Dreiersofa","match",62,0,4,1,935,0.00106951871657754,6.84054652928869
"327",13,0,"034_Korb_Waeschekorb","match",34,1,4,1,665,0.00150375939849624,6.49978704065585
"328",13,60,"094_Boot_Segelschiff","match",94,0,4,1,543,0.00184162062615101,6.29710931993394
"330",13,0,"050_Nuss_Wallnuss","match",50,1,4,1,545,0.0018348623853211,6.30078579466324
"331",13,0,"006_Bett_Einzelbett","mismatch",6,0,4,1,1096,0.000912408759124088,6.99942246750796
"335",13,0,"035_Kaffeemaschine_Espressomaschine","match",35,0,4,1,559,0.00178890876565295,6.3261494731551
"336",13,0,"044_Lampe_Tischleuchte","match",44,1,4,1,556,0.00179856115107914,6.32076829425058
"337",13,60,"057_Seife_Kernseife","mismatch",57,1,4,1,604,0.00165562913907285,6.40357419793482
"338",13,0,"097_Besteck_Gabel","match",97,1,4,1,720,0.00138888888888889,6.5792512120101
"339",13,180,"018_Computer_Tablet","mismatch",18,1,4,1,906,0.0011037527593819,6.80903930604298
"341",13,60,"053_Regal_Wandregal","mismatch",53,0,4,1,1266,0.000789889415481833,7.14361760270412
"342",13,180,"049_Nuss_Pistazie","mismatch",49,1,4,1,1656,0.000603864734299517,7.4121603349452
"343",13,300,"011_Blume_Kaktus","match",11,0,4,1,564,0.00177304964539007,6.33505425149806
"344",13,180,"091_Flugzeug_Segelflieger","match",91,0,4,1,844,0.00118483412322275,6.73815249459596
"345",13,300,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,4,1,1656,0.000603864734299517,7.4121603349452
"346",13,180,"065_Sofa_Zweiersofa","mismatch",65,0,4,1,1156,0.000865051903114187,7.05272104923232
"347",13,180,"070_Stuhl_Schalenstuhl","match",70,1,4,1,646,0.00154798761609907,6.4707995037826
"348",13,240,"025_Glas_Weinglas","match",25,1,4,1,589,0.00169779286926995,6.37842618365159
"349",13,240,"072_Sessel_Ledersessel","mismatch",72,0,4,1,1424,0.000702247191011236,7.26122509197192
"350",13,300,"022_Gitarre_Elektrogitarre","match",22,1,4,1,819,0.00122100122100122,6.70808408385307
"351",13,300,"042_Lampe_Stehlampe","match",42,0,4,1,2357,0.000424268137462877,7.76514490293613
"352",13,120,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,4,1,2282,0.000438212094653812,7.73280753042202
"353",13,0,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,0,4,1,1823,0.000548546352166758,7.50823877467866
"354",13,300,"088_Flugzeug_Kampfflieger","mismatch",88,0,4,1,1093,0.000914913083257091,6.99668148817654
"355",13,240,"077_Tisch_Rundtisch","mismatch",77,0,4,1,562,0.00177935943060498,6.33150184989369
"357",13,0,"002_Baum_Palme","match",2,0,4,1,717,0.00139470013947001,6.57507584059962
"359",13,0,"009_Bildschirm_Flachbildfernseher","match",9,0,4,1,474,0.00210970464135021,6.16120732169508
"362",13,120,"008_Bildschirm_Desktop","match",8,0,4,1,849,0.00117785630153121,6.74405918631135
"365",13,60,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,4,1,1201,0.000832639467110741,7.09090982207998
"367",13,240,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,4,1,826,0.00121065375302663,6.71659477352098
"370",13,60,"031_Klavier_Pianino","match",31,0,4,1,566,0.00176678445229682,6.33859407820318
"373",13,120,"071_Stuhl_Schreibtischstuhl","match",71,1,4,1,663,0.00150829562594268,6.49677499018586
"376",13,180,"005_Bett_Doppelbett","mismatch",5,0,4,1,574,0.00174216027874564,6.35262939631957
"377",13,180,"010_Blume_Gaenseblume","match",10,1,4,1,784,0.00127551020408163,6.66440902035041
"380",13,180,"060_Sitzbank_Schaukelbank","mismatch",60,0,4,1,1273,0.000785545954438335,7.14913159855741
"381",13,120,"015_Blume_Tulpen","mismatch",15,1,4,1,2179,0.000458926112895824,7.68662133494462
"382",13,240,"014_Blume_Sonnenblume","match",14,1,4,1,608,0.00164473684210526,6.41017488196617
"384",13,240,"019_Drucker_Heimdrucker","match",19,0,4,1,729,0.00137174211248285,6.59167373200866
"385",13,0,"027_Kamera_Spiegelreflexkamera","match",27,1,4,1,811,0.00123304562268804,6.69826805411541
"386",13,300,"052_Regal_Metallregal","mismatch",52,0,4,1,1094,0.000914076782449726,6.99759598298193
"388",13,0,"016_Computer_Laptop","mismatch",16,1,4,1,290,0.00344827586206897,5.66988092298052
"390",13,240,"069_Stuhl_Rollstuhl","mismatch",69,1,4,1,852,0.00117370892018779,6.74758652682932
"391",13,0,"037_Mixer_Standmixer","mismatch",37,1,4,1,1305,0.000766283524904215,7.17395831975679
"392",13,180,"078_Tisch_Sofatisch","match",78,0,4,1,1040,0.000961538461538462,6.94697599213542
"393",13,0,"099_Eimer_Wassereimer","mismatch",99,1,4,1,933,0.00107181136120043,6.83840520084734
"395",13,300,"051_Regal_Holzregal","mismatch",51,0,4,1,537,0.00186219739292365,6.28599809450886
